gene,Control,Control,Control,M2b,M2b,M2b
Mcee,7,8,18,2,4,2
Apba2,0,0,0,0,0,0
Fam189a1,0,0,0,0,0,0
Ndnl2,26,29,34,12,20,25
Tjp1,34,51,49,77,63,16
BC046251,0,0,0,20,1,0
Tarsl2,8,11,29,0,0,18
Tm2d3,48,24,23,23,48,45
1810008I18Rik,4,0,0,0,0,0
Pcsk6,16,15,6,5,2,8
Snrpa1,124,87,87,122,119,114
Vimp,391,248,193,185,254,325
Chsy1,122,48,93,82,92,123
Lrrk1,247,136,193,144,202,185
Mir7057,0,0,0,3,0,0
Aldh1a3,21,20,3,0,9,31
Asb7,54,40,60,19,92,63
Lins,36,12,30,0,37,38
Cers3,0,0,0,0,8,0
Adamts17,0,0,0,0,7,0
1700112J16Rik,0,2,3,0,10,2
Lysmd4,5,9,34,2,21,27
Mef2a,596,559,737,598,1035,815
Lrrc28,36,9,14,8,27,5
Ttc23,0,1,8,2,0,0
Synm,12,5,28,26,11,1
4833412C05Rik,0,8,0,0,0,0
Igf1r,225,171,275,194,205,211
Pgpep1l,0,0,1,0,0,0
Gm16157,0,0,2,0,0,0
Fam169b,33,7,85,31,46,48
4933436H12Rik,0,0,0,0,0,0
Gm5334,0,0,12,0,1,0
Arrdc4,309,268,235,280,471,558
4930402F11Rik,0,0,0,0,0,0
Gm29683,12,0,0,0,5,0
Nr2f2,2,0,2,7,3,3
B130024G19Rik,0,0,0,0,0,0
4930441H08Rik,0,0,0,0,0,0
Gm36633,0,0,0,0,0,0
1700011C11Rik,0,0,0,0,0,0
Mctp2,17,25,18,29,24,17
Gm6567,0,0,0,0,0,0
LOC100505025,0,0,0,0,0,0
A730056A06Rik,0,0,0,0,0,0
Rgma,0,0,1,0,14,0
Chd2,1286,1126,1533,1557,3237,2299
1810026B05Rik,160,156,233,237,322,208
Gm4971,0,0,0,0,0,0
Fam174b,8,3,13,0,2,20
Gm10619,2,0,0,0,0,0
Mir7234,0,0,0,0,0,0
Gm21269,0,0,0,0,0,0
St8sia2,0,0,0,4,3,0
Slco3a1,357,381,216,221,613,621
4930533N22Rik,0,15,0,0,0,0
Sv2b,6,0,0,0,7,3
1500012K07Rik,0,0,0,0,0,0
Akap13,3304,4917,4292,6158,8414,6722
Klhl25,31,54,35,33,44,22
Agbl1,0,0,0,0,0,0
Ntrk3,0,1,0,0,0,0
E430016F16Rik,2,0,0,0,0,0
Mrpl46,87,27,61,67,149,78
Mrps11,37,20,15,7,51,48
Det1,14,13,12,14,27,21
Mir7-2,0,0,0,0,0,0
Aen,114,143,146,114,179,191
Isg20,119,97,121,181,117,147
Acan,0,9,0,0,0,0
Hapln3,0,0,0,0,0,0
Mfge8,51,32,89,58,40,31
Abhd2,127,115,156,138,179,126
Rlbp1,0,0,0,0,0,0
Fanci,0,14,9,8,2,5
Polg,39,58,92,58,88,110
AI854517,0,0,3,0,0,0
Mir9-3,0,0,0,0,0,0
Rhcg,0,0,0,0,0,0
Ticrr,0,10,30,0,24,7
Kif7,1,10,0,0,14,0
Plin1,0,0,0,0,0,0
Pex11a,0,0,0,0,14,6
Wdr93,0,0,0,9,9,0
Mesp1,0,0,0,0,0,0
Mesp2,0,0,0,0,0,0
Anpep,1410,1079,1444,1006,1426,1575
Ap3s2,69,21,38,15,42,45
Arpin,22,7,19,41,9,13
Zfp710,348,135,240,134,341,343
Gm21057,0,0,2,0,0,8
Idh2,107,48,68,106,62,74
Sema4b,326,282,185,111,335,203
Cib1,110,89,81,28,124,76
Gdpgp1,52,14,10,7,40,52
Ttll13,7,0,0,0,0,0
Ngrn,29,8,43,18,36,41
Vps33b,118,35,65,107,79,119
Prc1,15,11,34,50,49,34
Rccd1,3,1,5,18,27,9
Unc45a,190,182,135,155,285,297
Hddc3,3,0,1,12,8,4
Man2a2,150,41,107,140,132,145
Fes,103,49,144,112,239,207
Furin,975,1215,1016,1567,1289,1211
Blm,28,15,27,5,27,49
Crtc3,225,214,190,139,253,275
Gm15880,22,47,24,73,6,16
Iqgap1,8611,8356,8087,8814,13623,11157
Zscan2,20,21,48,16,29,11
Wdr73,46,38,18,23,40,57
Nmb,0,0,0,0,1,2
Sec11a,272,229,276,214,447,550
Zfp592,563,370,510,434,590,450
Alpk3,0,10,2,2,9,4
Slc28a1,0,0,0,0,0,0
Pde8a,243,137,95,182,332,190
Rps17,1526,1183,1548,1998,1807,1820
Cpeb1,5,1,0,0,0,1
Ap3b2,0,1,0,0,0,0
BC048679,0,0,0,0,0,0
2900076A07Rik,22,0,15,14,4,17
Mir1839,1,1,5,0,2,2
Fsd2,9,0,0,2,0,0
Whamm,217,121,163,124,241,241
Homer2,7,11,2,17,6,0
Fam103a1,46,34,77,96,133,69
3110040N11Rik,37,20,50,5,23,41
Btbd1,101,59,94,78,151,147
Tm6sf1,12,13,55,65,61,30
Hdgfrp3,7,15,14,1,1,0
Bnc1,0,0,0,0,0,0
Gm20744,0,0,0,0,0,0
Sh3gl3,5,0,0,1,0,0
Adamtsl3,24,22,1,0,14,9
Saxo2,0,0,0,0,0,0
Eftud1,78,108,131,106,200,167
4933406J10Rik,0,0,0,0,0,0
Mex3b,6,15,2,2,11,10
4933430H16Rik,0,0,0,0,0,0
Tmc3,0,0,0,0,0,4
Stard5,146,73,68,30,85,86
Il16,61,51,237,254,138,92
1700026D08Rik,0,5,0,7,15,0
Mesdc1,476,424,573,514,500,454
Mesdc2,154,103,87,87,134,110
Cemip,0,1,0,0,1,5
Abhd17c,40,38,38,56,69,47
Arnt2,0,0,0,0,9,0
Gm2115,0,0,0,0,0,0
Fah,0,0,8,0,1,0
Zfand6,331,193,249,271,361,333
2610206C17Rik,0,0,0,0,1,0
Olfr291,0,0,0,0,0,0
Olfr290,0,0,0,0,0,0
Vmn2r65,0,0,9,0,0,0
Vmn2r66,0,0,0,0,0,0
Vmn2r67,0,0,0,0,0,0
Vmn2r68,0,0,0,0,0,0
Vmn2r69,0,0,0,0,0,0
Vmn2r70,0,0,0,0,0,0
Vmn2r71,0,0,0,0,19,0
Vmn2r72,0,0,0,0,0,0
Vmn2r73,0,0,0,0,0,0
Vmn2r74,0,10,0,0,0,0
Vmn2r75,0,0,0,0,0,0
Vmn2r76,0,0,0,1,0,1
Olfr310,0,0,0,0,0,0
Olfr309,0,0,0,0,0,0
Olfr308,0,0,0,0,4,0
Olfr307,0,0,0,0,0,0
Olfr305,0,0,0,0,0,0
Olfr304,0,0,0,0,0,0
Olfr303,0,0,0,0,0,0
Olfr301,0,0,0,0,0,0
Olfr299,0,0,0,0,0,0
Olfr298,0,0,0,0,0,0
Olfr297,0,0,0,0,0,0
Olfr295,0,0,0,0,0,0
Olfr294,0,0,0,0,0,0
Olfr293,0,0,0,0,0,0
Olfr292,0,0,0,0,0,0
Folh1,0,0,0,10,0,0
Vmn2r77,0,0,0,0,0,0
Vmn2r78,0,0,0,0,0,0
Vmn2r79,0,0,0,0,0,0
Nox4,2,0,0,0,3,0
Tyr,0,0,0,0,0,0
Grm5,2,0,0,0,0,0
Ctsc,1062,671,1150,906,1637,1402
Rab38,0,0,19,0,13,1
Tmem135,93,60,114,94,155,160
Fzd4,14,4,12,5,10,11
AI314278,0,0,0,0,0,0
Prss23,34,4,9,3,22,31
Me3,0,5,0,0,0,1
Ccdc81,0,0,0,0,0,2
l7Rn6,17,24,78,89,87,24
Eed,217,117,97,180,441,350
E230029C05Rik,6,21,17,31,31,12
2310010J17Rik,2,6,0,5,9,22
Picalm,3111,2072,2735,2349,2186,1715
Ccdc83,0,0,0,0,0,0
Sytl2,3,15,7,1,51,11
Ccdc89,0,1,0,0,0,0
Crebzf,151,117,115,163,112,169
Tmem126a,27,21,26,17,19,54
Tmem126b,11,13,8,1,32,26
Dlg2,0,18,0,0,0,2
4930567K12Rik,0,0,0,0,0,0
Ccdc90b,57,43,65,30,68,45
Ankrd42,5,4,6,1,5,1
Pcf11,934,836,1063,1402,1970,1304
4632427E13Rik,11,20,8,8,24,3
Rab30,4,5,15,13,4,6
Ddias,21,26,12,3,35,39
Prcp,303,266,301,344,235,222
Fam181b,1,0,0,0,0,0
Tenm4,0,6,4,0,8,11
Mir708,0,0,0,0,0,0
Mir6394,0,0,0,0,0,0
Gm15412,0,0,0,0,0,0
Gm15413,0,0,0,5,0,0
Nars2,41,21,14,8,10,12
Gab2,880,802,746,545,765,695
Usp35,71,50,53,90,74,33
Kctd21,81,45,84,64,78,74
Alg8,11,2,18,13,20,17
Ndufc2,48,92,77,141,99,87
Thrsp,0,0,0,0,0,0
Kctd14,70,42,26,26,52,63
Ints4,133,113,111,101,142,151
Aamdc,3,2,2,9,11,9
Rsf1,746,544,542,671,1206,1163
Rsf1os1,0,0,0,0,0,0
Clns1a,227,132,166,121,219,166
Aqp11,0,0,0,2,0,0
Pak1,135,138,170,187,157,134
Gdpd4,0,0,0,0,0,0
Myo7a,42,37,103,98,72,57
Capn5,32,12,5,1,20,12
Omp,0,0,1,0,18,7
Gm16938,0,4,1,1,0,0
B3gnt6,0,0,1,3,13,0
Acer3,161,80,157,186,172,201
Tsku,17,7,7,0,7,5
Gucy2d,0,0,0,0,0,0
Lrrc32,79,211,60,152,52,41
2210018M11Rik,111,97,147,153,357,229
Prkrir,300,270,308,180,229,321
Wnt11,17,3,0,2,12,8
Uvrag,188,166,297,243,424,288
Dgat2,11,10,13,23,30,36
Mogat2,0,0,0,0,0,0
Gm26705,1,0,0,0,5,0
Map6,20,15,0,37,40,39
Serpinh1,170,99,82,38,189,153
Gdpd5,14,3,25,42,17,18
Klhl35,1,0,0,0,0,0
Rps3,1837,1563,2075,2226,2079,2057
Snord15b,333,256,661,603,286,446
Snord15a,18,19,82,72,66,104
Arrb1,413,232,294,229,466,370
Mir326,0,4,0,0,0,0
Gm4980,2,20,5,0,1,2
Mir3965,0,0,0,0,0,0
Slco2b1,39,26,110,279,16,29
Olfr520,0,0,0,0,0,0
Olfr521,0,0,0,0,0,0
Neu3,13,12,0,7,15,2
Spcs2,332,289,329,282,367,410
Xrra1,0,0,0,0,9,0
Rnf169,237,213,178,209,399,322
Chrdl2,0,0,0,0,4,0
Pold3,217,146,138,164,246,114
Lipt2,9,0,0,10,0,1
Kcne3,10,0,0,0,0,0
Pgm2l1,71,11,19,20,151,44
Gpx2-ps1,0,1,0,0,5,4
P4ha3,1,0,0,0,1,4
Ppme1,114,116,158,109,207,174
C2cd3,195,110,137,102,236,175
Ucp3,0,0,0,0,0,0
Ucp2,1500,813,1374,1504,1788,1757
Dnajb13,0,0,2,8,21,0
Coa4,0,13,11,7,43,34
Mrpl48,54,31,69,52,95,46
Rab6a,599,385,294,310,634,722
Plekhb1,2,0,0,1,0,0
Fam168a,95,53,90,82,112,176
Relt,35,7,15,14,8,10
Arhgef17,16,19,9,2,17,16
Mir3102,1,0,0,0,0,0
P2ry6,307,321,260,275,153,188
P2ry2,40,120,91,120,60,57
Fchsd2,378,465,615,711,495,297
Atg16l2,42,66,74,44,52,52
Stard10,1,11,11,8,27,15
Arap1,1344,1441,1363,1535,1982,1515
Pde2a,1055,1343,1312,1212,680,811
Mir139,0,0,0,0,0,0
Art2a-ps,0,0,2,16,18,11
Art2b,0,0,0,4,0,0
Clpb,60,46,40,37,38,70
Phox2a,8,11,0,0,0,0
Inppl1,452,210,171,195,378,360
Folr2,24,11,16,22,10,11
Folr1,0,7,0,0,0,0
Anapc15,56,24,43,57,63,62
Tomt,0,0,0,1,0,1
Lamtor1,183,148,113,143,257,186
Lrrc51,23,1,0,0,0,0
Numa1,956,486,833,614,1017,1017
Il18bp,46,64,116,74,97,126
Rnf121,50,82,57,43,105,91
Xntrpc,23,7,9,26,36,34
Xndc1,31,9,21,28,24,25
Trpc2,7,1,0,0,13,12
Art5,0,0,0,0,0,0
Art1,0,0,0,0,0,0
Chrna10,0,0,11,0,1,6
Nup98,1581,1535,1314,1295,2336,2034
Pgap2,128,39,112,53,99,95
Rhog,766,553,463,480,1032,1082
Stim1,94,42,89,94,148,169
Rrm1,47,47,103,82,138,62
Olfr543,0,0,0,0,0,0
Olfr544,0,0,0,0,0,0
Olfr545,0,0,0,0,0,0
Olfr547,0,0,0,0,0,0
Olfr549,0,0,0,0,0,0
Trim21,379,147,294,339,345,482
Olfr550,0,0,0,11,0,0
Olfr551,0,0,0,0,0,0
Olfr552,0,0,0,0,0,0
Olfr553,7,0,0,0,0,0
Olfr554,0,0,0,0,0,0
Olfr555,0,0,0,0,11,0
Olfr556,0,0,0,0,0,0
Trim68,2,11,16,6,5,5
Olfr557,0,0,0,0,0,0
Olfr558,0,0,0,0,0,11
Olfr33,0,0,0,0,0,0
Olfr559,1,0,0,0,0,0
Olfr78,0,0,0,0,0,0
Olfr560,3,3,0,0,10,0
Olfr561,0,0,0,0,0,0
Olfr564,0,2,6,0,0,1
Olfr566,0,0,0,0,0,0
Olfr568,0,0,0,0,0,0
Olfr569,0,0,0,0,0,0
Olfr570,0,0,0,0,0,0
Olfr571,0,0,7,0,0,0
Olfr572,15,0,0,0,0,0
Olfr574,0,0,0,0,0,0
Olfr575,0,0,0,0,0,0
Olfr576,0,0,0,0,6,0
Olfr577,0,0,0,0,0,0
Olfr578,0,0,0,0,0,0
Olfr582,0,0,0,0,0,0
Olfr583,0,0,0,0,13,0
Olfr584,0,0,0,0,0,0
Olfr585,0,0,0,0,0,0
Olfr586,0,0,0,0,0,0
Olfr589,0,0,0,0,0,0
Olfr591,0,0,0,0,0,0
Olfr592,0,0,0,0,0,0
Olfr593,0,0,0,0,0,0
Olfr594,0,0,0,0,0,0
Usp17ld,13,0,2,0,0,1
Olfr596,0,0,0,0,0,0
Olfr597,0,5,0,0,0,0
Olfr598,0,0,0,0,0,0
Olfr599,0,0,0,0,0,0
Olfr600,0,0,0,0,0,0
Olfr601,0,0,0,0,0,0
Olfr603,0,0,0,0,0,0
Usp17lc,13,0,2,0,0,1
Olfr605,8,0,0,0,0,0
Olfr606,0,0,0,0,0,0
Olfr608,0,0,0,0,0,0
Olfr609,0,0,0,0,0,0
Olfr610,0,0,0,0,0,0
Olfr611,0,0,0,0,0,0
Olfr612,0,0,0,0,0,0
Olfr613,0,0,0,0,0,0
Olfr615,0,0,0,0,0,0
Olfr616,0,0,0,0,0,0
Olfr617,25,4,0,0,0,0
Olfr618,4,6,0,0,0,0
Olfr619,0,0,0,0,0,0
Olfr620,0,0,7,0,3,0
Olfr622,0,0,0,0,0,0
Olfr623,0,0,0,0,9,0
Olfr624,0,0,0,0,0,0
Olfr243,0,0,0,0,0,0
Olfr628,0,0,0,0,0,0
Olfr629,0,0,0,0,0,0
Olfr630,0,0,0,0,0,3
Olfr69,0,0,0,0,0,0
Olfr68,0,0,0,0,0,0
Olfr67,0,0,0,0,0,0
Hbb-bt,0,0,194,111,172,148
Hbb-b2,0,0,194,111,172,148
Hbb-bs,2,2,245,116,271,306
Hbb-b1,2,2,245,116,271,306
Hbb-bh2,0,0,0,0,0,0
Hbb-bh1,0,0,0,0,0,0
Hbb-y,0,0,0,0,0,0
Olfr66,0,0,0,0,0,0
Olfr64,0,0,0,0,0,0
Olfr65,0,0,0,0,0,0
Olfr631,0,0,0,0,0,0
Olfr632,0,7,0,0,0,0
Olfr633,0,0,0,0,0,0
Olfr635,0,0,0,0,0,0
Olfr638,0,0,0,0,0,0
Olfr639,0,1,0,0,0,0
Olfr640,0,0,0,0,0,0
Olfr641,0,0,0,0,0,0
Olfr642,0,0,0,0,0,0
Olfr643,0,0,0,0,0,0
Olfr644,0,0,0,0,0,0
Olfr645,0,0,0,0,0,0
Olfr646,0,0,0,0,0,0
4931431F19Rik,0,0,0,0,0,0
Ubqln3,0,3,0,0,0,0
Ubqlnl,0,0,0,0,0,0
E030002O03Rik,0,3,0,0,0,0
Olfr648,0,0,0,0,0,0
Olfr649,0,0,0,0,0,0
Trim6,46,10,23,3,25,18
Trim34a,377,121,326,396,377,349
Trim12a,231,54,180,133,259,159
Gm15133,5,1,10,0,0,6
Trim34b,80,24,101,33,55,94
Trim12c,275,170,369,200,416,397
Trim30b,3,23,8,10,3,71
Trim30a,2524,1511,1806,1820,2345,2674
Trim30d,983,769,1064,850,1157,1315
Trim30e-ps1,4,0,0,0,0,1
Olfr651,0,0,0,0,0,0
Olfr652,0,0,0,0,0,0
Olfr653,0,0,0,0,0,0
Olfr654,0,0,0,0,0,0
Olfr655,1,1,9,0,0,0
Olfr656,0,1,0,0,0,0
Olfr657,0,0,0,0,0,0
Olfr658,0,0,6,0,0,2
Olfr659,0,0,0,0,0,0
Olfr661,0,0,0,0,0,0
Olfr663,0,0,0,0,0,0
Usp17le,0,0,0,0,0,0
Usp17lb,0,0,0,0,0,0
Usp17la,0,0,0,0,0,0
Olfr665,1,0,0,0,4,0
Olfr666,0,0,0,0,0,0
Olfr667,0,0,0,0,0,0
Olfr668,0,0,0,0,0,0
Olfr669,0,0,0,0,0,0
Olfr670,0,0,0,0,0,0
Olfr671,0,0,0,0,4,0
Olfr672,0,0,0,0,0,0
Olfr675,0,0,0,0,0,0
Olfr676,1,0,0,0,0,0
Olfr677,0,6,0,0,0,0
Olfr678,0,0,0,0,0,0
Olfr679,0,0,0,0,0,0
Olfr681,0,0,0,0,0,0
Olfr683,0,0,0,0,0,0
Olfr684,0,0,0,0,0,0
Olfr685,0,0,0,0,0,0
Olfr686,0,0,0,0,0,0
Olfr688,0,0,0,0,0,0
Olfr689,0,0,0,0,0,0
Olfr690,0,0,0,0,0,0
Olfr691,0,0,0,0,0,0
Olfr692,0,3,0,0,0,0
Fam160a2,27,17,44,37,23,35
Gm5901,0,0,0,0,0,0
Cnga4,0,0,0,0,0,1
Cckbr,0,0,0,0,0,0
Prkcdbp,22,8,28,20,16,28
Smpd1,35,34,22,20,55,25
Apbb1,0,5,1,0,0,0
Hpx,0,0,0,0,4,0
Trim3,84,55,68,28,87,61
Arfip2,33,24,45,47,25,77
Timm10b,25,20,65,12,29,69
Rrp8,103,80,71,73,115,79
Ilk,454,162,258,163,316,285
Taf10,217,167,131,144,163,147
Tpp1,633,570,678,611,639,496
Dchs1,4,9,42,10,17,12
Mrpl17,64,111,93,124,80,142
Gm15645,0,0,1,0,1,0
Gvin1,25083,9598,20135,17296,29867,33464
Gm4070,25083,9598,20135,17296,29867,33464
Gm18853,2438,1552,1690,2811,5066,3238
Gm17757,2438,1552,1690,2784,5066,3238
Gm8979,899,387,584,484,1054,1422
Gm8989,534,241,366,322,470,511
Gm4759,19,13,110,113,50,40
Gm1966,672,231,906,1510,1215,1112
Olfr693,0,0,0,0,0,0
Olfr694,0,0,0,0,0,0
Olfr695,0,0,0,0,0,0
Olfr697,0,0,0,3,0,0
Olfr698,0,0,0,0,0,0
Olfr699,0,0,0,7,0,0
Olfr700,0,0,0,0,0,0
Olfr701,8,0,0,0,0,6
Olfr702,0,0,0,0,0,0
Olfr703,0,0,0,0,0,0
Olfr704,0,0,0,0,10,0
Olfr705,0,0,0,0,0,0
Olfr706,0,2,0,0,0,0
Olfr707,6,0,0,0,0,0
Olfr1532-ps1,0,0,0,0,0,0
Olfr710,0,0,0,0,0,0
Olfr6,0,0,0,0,0,0
Olfr711,0,0,0,0,3,0
Olfr2,0,0,0,0,0,0
Olfr713,0,0,0,0,0,0
Olfr714,0,0,0,0,0,7
Olfr17,0,0,0,0,0,0
Gm10081,0,0,0,0,0,0
Olfr715,0,0,16,0,0,0
Olfr716,0,0,0,0,0,0
Nlrp14,0,0,0,0,0,0
Rbmxl2,0,0,0,0,0,0
Mir1970,0,0,0,0,0,0
Syt9,0,2,0,0,0,0
Olfml1,2,5,0,0,0,7
Ppfibp2,1490,1346,694,700,1327,1213
Cyb5r2,0,0,0,0,0,0
Ovch2,0,0,12,0,0,0
Olfr467,0,0,0,0,1,0
Olfr469,0,0,0,0,0,0
Olfr470,0,0,0,0,0,0
Olfr472,0,0,0,0,1,0
Olfr473,0,0,0,0,0,0
Olfr474,0,0,0,0,0,0
Olfr476,0,0,0,0,0,0
Olfr477,0,0,0,0,0,0
Olfr478,0,0,0,0,0,0
Olfr479,0,0,0,0,0,0
Olfr480,0,0,0,0,0,0
Olfr481,0,0,18,0,0,0
Olfr482,4,0,0,0,0,0
Olfr483,0,0,2,0,0,5
Olfr484,0,0,0,0,0,0
Olfr485,0,0,0,0,0,0
Olfr486,0,0,0,0,0,0
Olfr487,0,0,0,0,0,0
Olfr488,0,0,0,0,0,0
Olfr490,0,0,0,0,0,0
Olfr491,0,0,0,0,0,0
Olfr492,0,0,0,0,0,0
Olfr493,0,0,0,0,8,0
Olfr494,0,0,0,0,0,0
Olfr495,0,0,0,0,0,0
Olfr497,0,0,0,0,0,0
Olfr498,0,0,0,0,0,0
Olfr502,0,0,0,0,0,0
Olfr503,0,0,0,0,0,0
Olfr504,0,0,0,0,0,0
Olfr506,0,0,0,0,0,0
Olfr507,0,0,0,0,0,0
Olfr508,0,0,0,0,0,0
Olfr509,0,0,0,0,0,0
Olfr510,0,0,0,0,0,0
Olfr512,0,0,0,0,0,0
Olfr513,0,0,0,0,0,0
Olfr514,0,0,0,0,0,0
Olfr516,0,0,0,0,0,0
Olfr517,0,0,0,0,4,0
Olfr518,0,0,0,0,0,0
Olfr519,0,0,0,0,0,0
Nlrp10,4,0,0,0,3,2
Eif3f,492,407,706,539,559,550
Tub,0,1,0,0,0,0
Ric3,1,0,0,0,2,0
Lmo1,0,3,12,0,0,0
Stk33,0,0,0,0,0,0
Trim66,0,4,0,0,0,0
Rpl27a,863,898,1372,1653,1516,1427
Snora3,9,0,0,14,1,3
St5,36,75,40,101,75,10
Akip1,80,50,54,22,41,39
BC051019,0,0,0,0,0,0
Ascl3,0,0,0,0,0,0
Tmem9b,99,107,101,129,160,136
Nrip3,0,2,0,0,3,0
Scube2,0,2,0,0,31,29
Dennd5a,963,920,672,886,1682,1650
Tmem41b,159,91,95,160,101,73
1600010M07Rik,6,2,1,5,3,6
Ipo7,747,879,1102,1122,871,860
Snora23,8,1,37,56,28,65
Zfp143,230,208,196,161,354,294
Wee1,57,16,131,25,68,47
Swap70,2475,1931,1905,1965,3966,3396
Sbf2,330,209,327,237,190,143
Adm,12,10,19,17,19,17
Ampd3,474,577,179,274,440,504
Rnf141,20,19,0,24,5,1
Lyve1,0,14,36,43,2,7
Mrvi1,6,6,1,12,28,0
Gm16336,0,0,0,0,0,0
Ctr9,331,165,141,93,374,305
Eif4g2,6780,5587,5336,4873,8595,6872
1700012D14Rik,3,0,6,2,3,7
Galnt18,3,0,2,0,0,2
Usp47,1034,1126,772,789,2153,1485
Dkk3,18,15,8,14,4,15
Mical2,8,20,46,17,14,10
Micalcl,7,0,26,0,19,6
Parva,15,10,6,12,18,19
Tead1,32,5,7,0,3,11
Rassf10,0,0,0,0,0,0
4930543E12Rik,4,0,0,2,2,1
Arntl,79,53,74,65,156,140
Btbd10,118,83,64,113,154,147
Pth,0,0,0,0,0,0
Far1,461,391,351,340,554,415
Far1os,0,0,1,0,0,0
Spon1,42,21,26,27,241,301
Rras2,115,75,90,124,169,76
Copb1,746,463,378,414,821,629
Psma1,332,352,259,159,448,364
4933406I18Rik,5,0,17,7,0,0
Pde3b,459,173,719,690,504,406
Cyp2r1,4,6,17,0,9,6
Calca,3,0,0,0,4,2
Calcb,4,12,0,0,0,0
Insc,0,0,0,0,0,0
A730082K24Rik,8,0,0,0,0,0
Sox6,15,0,0,0,2,4
1700003G18Rik,0,3,0,0,0,0
1110004F10Rik,416,315,310,283,492,570
Plekha7,1,9,6,3,4,10
Rps13,452,453,503,619,592,526
Pik3c2a,525,404,420,539,1158,751
Nucb2,178,234,353,348,345,294
Xylt1,119,175,257,174,249,196
Rps15a,795,804,1104,954,1085,1149
Arl6ip1,717,515,379,337,590,713
Smg1,2347,1850,2428,1935,4904,4205
4930583K01Rik,5,1,0,0,0,0
Syt17,2,0,0,0,0,0
Itpripl2,819,887,1119,972,892,685
Coq7,17,11,5,49,7,7
Tmc7,0,0,2,2,0,0
Tmc5,0,0,0,0,9,1
Gde1,528,931,976,1225,405,335
Ccp110,30,54,70,33,112,73
9030624J02Rik,486,245,264,215,410,403
Knop1,127,130,122,118,282,206
Iqck,0,0,0,0,0,0
Gprc5b,11,24,15,7,17,16
Gpr139,0,0,0,0,0,0
Gp2,0,25,0,0,5,0
Umod,0,0,0,0,0,0
Pdilt,2,0,0,0,0,0
Acsm5,0,4,0,0,0,0
Acsm2,0,0,12,0,2,0
Acsm1,0,0,0,0,0,0
Acsm4,0,1,0,0,0,0
Thumpd1,137,66,87,129,260,221
Acsm3,2,0,2,0,0,0
Eri2,23,1,12,22,24,6
2610020H08Rik,1,9,2,0,19,3
Dcun1d3,66,43,21,28,91,92
Lyrm1,13,6,11,14,44,20
Tmem159,39,11,20,0,89,29
Zp2,0,0,0,0,0,0
4930505K13Rik,0,0,0,0,0,0
Anks4b,3,0,0,6,0,3
Crym,0,0,0,4,7,0
Abca14,0,0,0,0,0,0
Abca15,0,0,0,8,0,0
Abca16,11,6,0,0,6,2
E130201H02Rik,0,7,3,0,1,1
Uqcrc2,341,196,224,243,399,299
Pdzd9,0,0,0,0,0,0
BC030336,40,9,17,26,64,31
Vwa3a,3,0,0,0,0,0
Eef2k,48,45,157,91,40,12
Polr3e,113,61,64,85,94,94
Cdr2,51,53,93,56,32,38
4933427G17Rik,0,0,11,2,11,0
Mettl9,108,106,125,130,145,101
Igsf6,1295,1388,1705,1911,1421,1355
Otoa,12,4,1,5,0,9
Hs3st2,0,0,0,0,14,0
4933432K03Rik,0,0,0,0,9,0
1700025J12Rik,0,0,0,0,0,0
Usp31,224,337,315,199,335,247
Scnn1g,1,0,0,0,0,4
Scnn1b,0,0,0,0,0,0
Cog7,60,20,25,25,37,28
Gga2,245,384,307,278,168,223
Ears2,5,29,4,11,27,13
Ubfd1,89,67,99,76,228,168
Ndufab1,158,32,45,65,93,122
Palb2,5,16,3,0,26,5
Dctn5,100,56,123,73,98,136
Plk1,0,1,0,0,21,18
Ern2,0,0,1,0,0,0
Chp2,6,2,4,15,3,0
Prkcb,458,487,1084,1094,704,537
Cacng3,0,7,0,0,1,0
4930413G21Rik,4,0,3,2,0,0
Rbbp6,1493,1106,1961,1635,2796,2165
Tnrc6a,603,444,543,453,988,803
Slc5a11,0,0,0,0,0,4
Arhgap17,680,497,649,678,731,854
Lcmt1,23,3,32,6,37,23
Aqp8,10,2,0,0,0,6
Zkscan2,0,2,0,0,0,0
Hs3st4,0,4,0,0,0,0
3100003L05Rik,2,7,0,0,0,0
4933440M02Rik,0,0,0,0,0,0
4930571K23Rik,0,1,0,0,0,0
Kdm8,0,0,21,0,7,6
Nsmce1,51,26,25,45,23,46
Il4ra,1426,1340,804,898,2259,1630
Il21r,545,122,185,186,759,645
Gtf3c1,320,274,343,241,600,531
D430042O09Rik,64,40,76,66,138,126
Gsg1l,0,0,0,0,0,0
Xpo6,389,414,525,532,682,582
1700123J17Rik,0,0,0,0,0,0
Sbk1,32,8,24,21,30,19
Lat,6,3,1,5,12,9
Mir7058,0,0,0,0,0,0
Spns1,59,95,37,78,104,78
Nfatc2ip,51,42,61,127,110,51
Cd19,77,79,180,159,134,91
Rabep2,70,47,70,101,96,83
Atp2a1,0,7,0,0,2,0
Sh2b1,78,42,71,54,104,134
Tufm,213,47,93,75,177,158
Atxn2l,670,511,816,603,1172,1092
Eif3c,2858,2425,2581,2219,4186,3545
Cln3,97,104,125,86,150,146
Mir7059,0,0,0,0,0,1
Apobr,79,40,83,149,187,246
Il27,8,9,1,7,14,19
Nupr1,58,32,45,46,214,292
Ccdc101,38,17,28,27,39,29
Sult1a1,13,16,32,16,3,23
Slx1b,23,9,8,14,10,14
Bola2,72,73,87,18,118,101
Coro1a,522,217,503,304,666,670
Mapk3,338,139,148,98,400,297
