Geneid,Control,Control,Control,M1,M1,M1,M2a,M2a,M2a,M2c,M2c,M2c
68283,8,18,5,7,9,7,9,15,12,14,13,6
55934,585,814,728,805,759,639,468,561,527,784,556,579
319845,231,256,292,193,168,168,150,136,153,344,240,245
73230,3,2,3,2,3,4,0,1,0,5,2,0
319239,0,0,0,0,0,0,0,0,0,0,0,0
244745,1395,1557,1709,2926,2859,2370,778,980,837,1542,1231,1107
320752,0,0,0,0,0,0,0,0,0,0,0,0
235067,0,0,0,0,0,0,0,0,0,0,0,0
57246,0,0,0,0,0,0,1,0,1,0,0,0
80517,1044,1186,1312,1162,1195,1003,1193,1477,1380,1669,1223,1231
235072,3575,4415,4354,3214,2996,2614,2790,3590,3486,5557,4474,4028
67484,633,759,782,411,366,268,773,915,900,1196,943,792
76898,0,0,0,0,0,0,0,0,0,0,0,0
244757,13,15,8,1,6,0,0,1,0,5,6,3
70893,0,0,0,0,0,0,0,0,0,0,0,0
382064,0,0,0,0,0,0,0,0,0,0,0,0
66948,475,586,554,559,537,458,448,522,530,749,554,524
77862,157,211,243,207,231,170,158,163,173,278,198,186
69091,1471,1524,1858,1396,1263,1148,1302,1541,1471,2434,1882,1750
78658,1291,1212,1636,882,866,751,425,518,407,1644,1149,1149
83964,26,16,37,22,31,19,5,8,2,32,23,28
235086,0,1,0,0,1,1,0,0,0,0,0,0
102623,2,0,0,0,0,0,0,0,1,0,0,0
75469,0,0,0,0,0,0,0,0,0,0,0,0
330908,0,0,0,0,1,0,0,0,1,0,0,0
235106,0,0,0,0,0,0,0,0,0,0,0,0
102607,817,856,1025,1046,1031,885,836,906,908,1369,1042,980
235130,0,0,0,0,0,0,0,0,0,0,0,0
30806,0,0,2,3,0,0,0,0,0,0,0,0
235132,718,672,804,783,749,640,759,907,899,980,758,654
100503725,0,1,0,0,0,1,0,0,1,0,0,1
19143,164,187,217,419,365,347,38,47,49,184,158,115
11804,6970,7228,8430,2326,2335,1946,13173,16051,15002,12845,9825,9127
100503764,5,10,13,7,1,0,9,14,8,12,7,6
638580,0,0,0,0,0,0,0,0,0,0,0,0
382066,235,175,323,217,237,208,201,219,193,412,273,251
235134,700,670,895,838,814,684,588,722,705,1101,826,783
235135,3,0,1,0,1,0,0,0,0,1,1,0
12023,0,0,2,2,1,0,0,1,1,0,0,0
330914,77,39,63,66,78,46,30,26,16,59,39,26
16521,0,2,1,0,0,0,0,2,0,4,0,1
56379,0,0,0,0,0,0,0,0,0,0,0,0
100862152,0,0,0,0,0,0,0,0,0,0,0,0
14247,2512,2336,2982,2195,2125,1832,1203,1629,1491,3708,2879,2736
23871,471,477,569,269,220,194,475,545,537,402,293,259
100862175,42,55,52,39,43,44,57,45,48,79,77,56
77119,0,0,0,0,0,0,0,0,0,0,0,0
67703,1,2,1,1,2,2,7,6,9,2,3,0
442804,2,0,1,1,1,1,3,2,2,0,0,0
20443,579,670,587,476,450,425,1082,1187,1161,914,709,627
78934,28,21,19,35,31,29,13,20,24,29,19,14
69305,522,689,657,522,527,472,300,362,357,685,583,525
117149,543,552,651,531,544,462,487,572,567,912,693,611
235169,430,469,522,663,586,536,389,544,452,645,460,426
67398,1959,2051,2327,1959,1866,1723,2279,2638,2585,3395,2625,2511
109229,347,437,422,299,270,234,398,475,444,478,382,338
71989,402,518,511,486,516,414,433,548,489,630,498,419
71133,0,0,0,0,2,0,0,0,0,0,0,0
434394,0,0,0,0,0,0,0,0,0,0,0,0
57810,45,48,52,29,26,36,16,12,13,31,33,30
382069,0,0,0,0,0,0,0,0,0,0,0,0
30959,0,0,0,0,0,0,0,0,0,0,1,0
67049,105,131,135,138,145,113,121,140,162,142,135,99
76832,242,306,315,178,187,194,81,85,85,324,270,251
56872,3,0,1,0,0,0,0,0,0,0,0,3
100312956,0,0,1,0,0,0,0,0,0,2,0,2
330921,1,1,0,0,0,0,0,1,0,2,1,1
100312987,0,0,0,0,0,0,0,0,0,0,0,0
100312949,0,0,0,0,0,0,0,0,0,0,0,0
100312986,0,0,0,0,0,0,0,0,0,0,0,0
68171,0,0,0,0,0,0,0,0,0,0,0,0
77080,0,0,0,0,0,0,0,0,0,0,0,0
100041605,0,0,0,0,0,0,0,0,0,0,0,0
546123,0,0,0,0,0,0,0,0,0,0,0,0
100041618,0,0,0,0,0,0,0,0,0,0,0,0
639025,0,0,0,0,0,0,0,0,0,0,0,0
671003,0,0,0,0,0,0,0,0,0,0,0,0
434396,0,0,0,0,0,0,0,0,0,0,0,0
100312948,0,0,0,0,0,0,0,0,0,0,0,0
235973,0,0,0,0,0,0,0,1,0,0,0,0
75567,1,0,0,0,0,0,0,0,0,0,0,0
11451,0,0,0,0,0,0,0,0,0,0,0,0
12649,270,330,324,168,180,153,47,70,62,347,258,244
16430,4620,5042,5596,4920,4802,4171,3952,4924,4671,7478,5876,5457
13663,1659,1956,2001,2009,1944,1689,1016,1188,1233,2119,1647,1651
235180,1,2,1,0,0,0,0,0,0,0,0,0
208076,0,0,1,0,0,0,2,2,4,0,0,0
66279,133,157,179,126,120,118,64,85,81,167,139,115
56857,6663,6854,8301,8528,8098,7203,6051,7424,6832,10647,8045,7710
100042561,48,121,85,63,75,69,45,77,66,97,90,85
245902,68,65,118,61,70,64,15,24,25,133,115,75
72927,0,1,0,0,0,0,0,0,0,0,0,0
74144,0,0,0,0,0,0,0,0,0,0,0,0
19649,0,0,3,5,1,1,2,2,4,1,0,3
235184,223,248,274,193,179,146,150,216,181,303,225,201
69524,2,0,2,0,1,0,0,2,1,0,0,2
57276,0,0,0,3,0,0,0,0,0,0,0,0
64011,6,5,3,2,6,2,1,1,8,2,0,2
20686,7,16,7,3,3,1,3,4,9,10,15,12
22619,919,961,1117,1002,987,892,679,773,752,1403,1141,999
21376,1074,1364,1267,1099,1045,989,895,1100,1052,1362,1046,979
208098,0,3,3,1,1,0,0,0,0,0,0,0
80706,0,1,0,0,0,0,0,0,0,0,0,0
406176,0,0,0,0,0,0,0,0,0,0,0,0
258882,0,0,0,0,0,0,0,0,0,0,0,0
258744,0,0,0,0,0,0,0,0,0,0,0,0
258883,0,0,0,0,0,0,0,0,0,0,0,0
258412,0,0,0,0,0,0,0,0,0,0,0,0
258310,0,0,0,0,0,0,0,0,0,0,0,0
258794,0,0,0,0,0,0,0,0,0,0,0,0
258413,0,0,0,0,0,0,0,0,0,0,0,0
258414,0,0,0,0,0,0,0,0,0,0,0,0
257996,0,0,0,0,0,0,0,0,0,0,0,0
257885,0,0,0,0,0,0,0,0,0,0,0,0
258415,0,0,0,0,0,0,0,0,0,0,0,0
258416,0,0,0,0,0,0,0,0,0,0,0,0
258475,0,0,0,0,0,0,0,0,0,0,0,0
258474,0,0,0,0,0,0,0,0,0,0,0,0
258471,0,0,0,0,0,0,0,0,0,0,0,0
258333,0,0,0,0,0,0,0,0,0,0,0,0
258868,0,0,0,0,0,0,0,0,0,0,0,0
258802,0,0,0,0,0,0,0,0,0,0,0,0
258875,0,0,0,0,0,0,0,0,0,0,0,0
18323,0,0,0,0,0,0,0,0,0,0,0,0
258871,0,0,0,0,0,0,0,0,0,0,0,0
404312,0,0,0,0,0,0,0,0,0,0,0,0
404313,0,0,0,0,0,0,0,0,0,0,0,0
258869,0,0,0,0,0,0,0,0,0,0,0,0
258028,0,0,0,0,0,0,0,0,0,0,0,0
258798,0,0,0,0,0,0,0,0,0,0,0,0
258797,0,0,0,0,0,0,0,0,0,0,0,0
258800,0,0,0,0,0,0,0,0,0,0,0,0
258799,0,0,0,0,0,0,0,0,0,0,0,0
258801,0,0,0,0,0,0,0,0,0,0,0,0
258872,0,0,0,0,0,0,0,0,0,0,0,0
258873,0,0,0,0,0,0,0,0,0,0,0,0
258807,0,0,0,0,0,0,0,0,0,0,0,0
258806,0,0,0,0,0,0,0,0,0,0,0,0
258225,0,0,0,0,0,0,0,0,0,0,0,0
258782,0,0,0,0,0,0,0,0,0,0,0,0
258781,0,0,0,0,0,0,0,0,0,0,0,0
258780,0,0,0,0,0,0,0,0,0,0,0,0
258183,0,0,0,0,0,0,0,0,0,0,0,0
258372,0,0,0,0,0,0,0,0,0,0,0,0
258432,0,0,0,0,0,0,0,0,0,0,0,0
67776,4719,4929,5584,5116,4784,4195,6364,7904,7478,6675,5227,5041
258783,12,25,22,37,33,20,26,27,30,27,27,23
258778,0,0,0,0,0,0,0,0,0,0,0,0
258777,0,0,0,0,0,0,0,0,0,0,0,0
258812,0,0,0,0,0,0,0,0,0,0,0,0
404322,0,0,0,0,0,0,0,0,0,0,0,0
18324,0,0,0,0,0,0,0,0,0,0,0,0
258811,0,0,0,0,0,0,0,0,0,0,0,0
258269,0,0,0,0,0,0,0,0,0,0,0,0
258433,0,0,0,0,0,0,0,0,0,0,0,0
258434,0,0,0,0,0,0,0,0,0,0,0,0
258741,0,0,0,0,0,0,0,0,0,0,0,0
258742,0,0,0,0,0,0,0,0,0,0,0,0
100503486,0,0,0,0,0,0,0,0,0,0,0,0
258431,0,0,0,0,0,0,0,0,0,0,0,0
258430,0,0,0,0,0,0,0,0,0,0,0,0
258826,0,0,0,0,0,0,0,0,0,0,0,0
258323,0,0,0,0,0,0,0,0,0,0,0,0
258500,0,0,0,0,0,0,0,0,0,0,0,0
257959,0,0,0,0,0,0,0,0,0,0,0,0
258499,0,0,0,0,0,0,0,0,0,0,0,0
257924,0,0,0,0,0,0,0,0,0,0,0,0
257912,0,0,0,0,0,0,0,0,0,0,0,0
258046,0,0,0,0,0,0,0,0,0,0,0,0
235248,0,0,0,0,0,0,0,0,0,0,0,0
258328,0,0,0,0,0,0,0,0,0,0,0,0
258242,0,0,0,0,0,0,0,0,0,0,0,0
18343,0,0,0,0,0,0,0,0,0,0,0,0
258740,0,0,0,0,0,0,0,0,0,0,0,0
258327,0,0,0,0,0,0,0,0,0,0,0,0
258501,0,0,0,0,0,0,0,0,0,0,0,0
244810,0,0,0,0,0,0,0,0,0,0,0,0
258498,0,0,0,0,0,0,0,0,0,0,0,0
258276,0,0,0,0,0,0,0,0,0,0,0,0
258497,0,0,0,0,0,0,0,0,0,0,0,0
258087,0,0,0,0,0,0,0,0,0,0,0,0
235256,0,0,0,0,0,0,0,0,0,0,0,0
258165,0,0,0,0,0,0,0,0,0,0,0,0
258602,0,0,0,0,0,0,0,0,0,0,0,0
258086,0,0,0,0,0,0,0,0,0,0,0,0
258605,0,0,0,0,0,0,0,0,0,0,0,0
258823,0,0,0,0,0,0,0,0,0,0,0,0
258604,0,0,0,0,0,0,0,0,0,0,0,0
258607,0,0,0,0,0,0,0,0,0,0,0,0
258603,0,0,0,0,0,0,0,0,0,0,0,0
258606,0,0,0,0,0,0,0,0,0,0,0,0
259111,0,0,0,0,0,0,0,0,0,0,0,0
258825,0,0,0,0,0,0,0,0,0,0,0,0
258364,0,0,0,0,0,0,0,0,0,0,0,0
259109,0,0,0,0,0,0,0,0,0,0,0,0
259112,0,0,0,0,0,0,0,0,0,0,0,0
259110,0,0,0,0,0,0,0,0,0,0,0,0
258283,0,0,0,0,0,0,0,0,0,0,0,0
72224,0,0,0,0,0,0,0,0,0,0,0,0
258853,0,0,0,0,0,0,0,0,0,0,0,0
258824,0,0,0,0,0,0,0,0,0,0,0,0
258601,0,0,0,0,0,0,0,0,0,0,0,0
258854,0,0,0,0,0,0,0,0,0,0,0,0
75667,0,0,0,0,0,0,0,0,0,0,0,0
258608,0,0,0,0,0,0,0,0,0,0,0,0
80902,63,80,90,160,128,107,85,133,113,131,95,95
235281,27,26,48,47,47,34,6,11,2,64,40,42
235283,921,838,1277,1191,1129,1032,640,843,738,1458,1101,1060
73558,0,0,1,5,6,1,1,1,0,7,1,5
100503925,24,14,30,20,15,24,5,3,15,30,14,8
71566,28,33,42,19,24,20,30,59,39,78,42,34
100862227,0,0,0,0,0,0,0,1,0,0,0,0
15481,17306,18827,20427,24852,23589,20686,16832,20693,19282,30737,23774,22478
108637,2,1,0,1,2,2,2,2,1,5,2,0
100302593,2,5,3,1,2,3,1,1,1,6,4,3
100302594,8,5,7,12,9,7,6,5,7,10,7,2
244813,0,0,0,0,0,0,0,0,0,0,0,0
70989,0,0,0,0,0,0,0,0,0,0,0,0
54698,0,1,0,0,3,2,3,1,1,2,0,1
72828,1414,1630,1728,2759,2583,2194,1781,2148,1992,1974,1435,1341
78500,0,0,0,0,0,0,0,0,0,0,0,0
73144,0,0,0,0,0,0,0,0,0,0,0,0
100504017,1,0,1,0,0,0,0,0,0,0,0,0
723892,0,0,0,0,0,0,0,0,0,0,0,0
723965,0,0,0,0,0,0,0,0,0,0,0,0
100042464,9,10,5,8,0,7,6,7,5,0,1,0
387236,0,0,0,0,0,0,0,0,0,0,0,0
20660,2042,1653,2558,1296,1249,1155,388,520,445,2856,2187,1990
78194,0,0,0,0,0,0,0,0,0,0,0,0
235293,508,575,651,326,335,260,673,755,745,700,550,552
100038649,0,0,0,0,0,0,0,0,0,1,0,0
21683,0,4,1,0,1,0,0,0,0,0,0,0
272589,905,940,1120,791,797,662,834,1048,947,1548,1177,1165
110637,0,0,0,0,0,0,0,0,1,0,0,0
69632,422,355,484,744,756,648,1535,1763,1766,1136,802,792
235300,0,1,0,0,0,0,0,0,0,0,0,0
18988,0,0,0,0,0,0,0,0,0,0,0,0
100862285,0,0,0,0,0,0,0,0,0,0,0,0
102644,37,56,41,33,30,17,127,159,140,78,46,49
235302,0,0,0,0,0,0,2,5,5,0,1,2
72169,1,1,1,0,0,0,27,48,49,0,0,1
58235,369,454,512,136,142,123,205,266,280,194,174,151
100042548,0,0,0,0,0,0,0,0,0,0,0,0
100038652,0,0,0,0,0,0,0,0,0,0,0,0
21838,0,2,1,1,3,5,8,3,4,9,6,10
53376,252,271,279,153,149,145,82,88,63,313,197,199
235312,0,0,0,0,0,0,0,0,0,0,0,0
259172,0,0,0,0,0,0,0,0,0,0,0,0
213211,1308,1497,1680,1041,998,867,461,606,575,1716,1265,1232
100038560,2,1,1,0,0,0,0,1,3,0,0,0
84004,24,29,49,5,7,2,12,28,23,49,46,37
12402,2209,1419,2729,2881,3015,2430,3087,3728,3531,3810,2773,2522
270150,0,0,0,0,0,0,0,0,0,0,0,0
170761,1,2,0,1,0,1,1,0,0,1,0,2
270151,501,602,671,537,463,439,235,288,265,747,572,513
192663,0,0,2,1,0,1,0,0,3,1,1,0
102423,217,230,302,327,263,257,178,209,189,338,285,254
71764,916,994,1108,604,600,529,789,993,842,1713,1305,1129
13478,1029,1204,1233,825,787,693,943,1042,1007,1699,1361,1303
15270,2469,3156,3015,1675,1521,1386,553,719,677,3075,2294,2075
15288,650,883,720,540,503,504,491,581,547,905,740,691
71732,1444,1581,1735,1731,1620,1475,1469,1740,1660,2752,1952,1799
100043172,55,65,61,39,40,52,47,42,77,70,65,69
12282,3921,4321,4640,4618,4222,3827,5217,6216,5951,7388,5822,5419
14385,195,283,218,286,277,288,266,276,281,325,238,191
60409,552,905,744,734,723,653,552,727,681,937,686,610
75617,5212,7412,5922,5444,5320,4674,4808,6071,5745,8442,6519,6158
382073,162,158,155,180,216,158,194,201,186,220,199,166
382074,0,0,0,3,0,0,0,1,0,0,0,0
22269,0,0,0,0,0,0,0,0,0,0,0,0
100504196,31,56,34,22,24,25,6,9,17,46,29,23
80288,523,503,657,531,525,443,263,319,265,668,531,455
12145,9,6,6,8,9,2,2,7,0,8,4,8
13209,6075,5537,7340,6399,6325,5304,5297,6704,6108,10364,7894,7353
58866,0,0,0,0,0,0,0,1,0,0,0,0
102693,448,490,572,170,191,164,1079,1238,1266,509,348,334
100861831,36,38,41,21,19,14,22,27,29,60,37,22
213827,3208,3090,3963,2742,2674,2409,3074,3816,3657,5739,4518,4279
76568,494,564,545,380,359,335,334,374,370,669,552,502
71687,27,32,32,16,13,19,4,7,8,15,11,7
192653,3,2,1,0,0,1,1,3,2,0,1,3
214162,2418,1661,2984,4038,3824,3294,2103,2476,2246,3381,2516,2322
27425,904,1504,931,969,941,879,963,1150,1030,1459,1122,1118
140630,1310,1333,1634,1586,1628,1343,1493,1780,1665,2535,1901,1807
12502,2,2,0,2,1,1,0,2,0,0,1,0
12500,2,0,1,0,0,0,0,0,0,0,1,0
12501,0,0,0,1,1,0,0,1,1,1,0,0
14012,0,0,0,0,0,0,0,0,0,0,0,0
319742,1,1,6,7,2,9,5,1,0,3,13,4
270152,25,41,24,163,134,160,4,5,8,48,40,32
100038468,0,0,0,0,1,1,0,0,0,0,0,2
72821,0,0,0,4,3,5,1,0,0,0,1,0
399548,1,0,0,1,1,1,0,0,1,0,0,0
214523,3,2,2,39,49,25,2,0,1,10,6,4
100502755,0,1,0,5,6,8,0,0,0,1,0,1
408059,8,10,11,25,20,26,9,8,12,7,10,2
16154,2298,2626,2682,7316,6857,5987,1826,2354,2171,3331,2640,2342
72229,0,0,0,0,0,0,0,0,0,0,0,0
214531,0,0,0,0,0,0,0,0,0,0,0,0
59095,0,3,0,0,0,0,3,2,6,0,2,0
11936,115,165,137,17,26,28,304,351,262,238,206,171
74602,0,0,0,0,0,0,0,0,0,0,0,0
114873,1,0,0,0,0,0,1,1,0,0,0,0
214552,930,897,1098,801,678,637,432,559,497,1266,895,896
100502772,80,72,79,84,76,87,53,67,63,127,78,80
23821,329,296,357,352,346,318,295,326,285,470,387,329
235315,533,501,632,662,600,595,463,574,534,954,692,634
18554,881,888,1051,962,922,816,817,965,941,1407,1075,1022
21345,143,176,142,110,88,74,172,180,162,117,83,69
214597,1677,1643,2078,2348,2450,2108,2288,2837,2663,3314,2491,2506
100861852,1,0,0,0,0,0,0,1,2,1,2,1
18475,1497,1615,1858,1437,1430,1263,1615,1891,1770,2743,2213,1964
70661,1229,1149,1621,1419,1350,1239,913,1054,1101,2022,1602,1494
11806,0,0,0,0,0,0,0,0,0,0,0,0
11814,0,0,0,0,0,0,0,0,0,0,0,0
100502818,0,0,0,0,0,0,0,0,0,0,0,0
11808,0,0,0,0,0,0,0,0,0,0,0,0
66113,1,0,0,0,0,1,0,0,0,0,0,0
22687,686,851,805,754,725,656,915,1083,1060,1149,899,829
215051,365,456,477,373,347,312,293,323,309,540,382,368
74361,0,3,1,0,0,0,0,0,0,0,1,0
73040,0,0,0,0,0,0,0,0,0,0,0,0
215467,0,0,0,0,0,0,0,0,0,0,0,0
54725,7891,8605,9279,10345,10094,8771,4823,5815,5445,6444,5005,4655
100038460,12,15,21,12,21,10,12,21,9,10,13,16
78252,0,4,2,3,6,5,0,1,1,3,0,1
244853,59,60,55,69,58,52,26,31,37,56,49,42
434401,1,1,3,6,6,3,4,2,1,8,4,1
667933,0,0,0,0,0,0,0,0,0,0,0,0
104444,1181,1552,1469,1335,1251,1152,873,1098,1052,1664,1260,1161
67010,1116,1389,1340,1243,1148,1094,1083,1379,1274,1811,1413,1313
434402,72,84,58,79,60,59,68,121,75,84,67,55
18113,1,3,2,2,2,0,1,3,3,1,0,0
235320,233,156,230,116,105,84,31,41,32,196,99,88
15561,0,0,0,0,0,0,0,0,0,0,0,0
57014,0,0,0,0,0,0,0,0,0,0,0,0
235323,359,380,463,306,310,244,407,468,454,567,438,387
26951,666,694,888,534,540,461,363,427,429,1008,811,647
80893,0,0,0,0,0,0,0,0,0,0,0,0
235327,0,0,0,0,0,0,0,0,0,0,0,0
13489,0,0,0,0,0,0,0,0,0,0,0,0
244859,0,1,0,0,0,0,0,0,0,0,0,0
235330,105,115,115,65,49,38,145,233,172,147,144,120
17967,18,42,43,3,8,9,22,16,10,34,26,26
100036537,0,0,0,1,0,0,0,0,0,0,0,0
69631,1,1,1,0,0,0,0,0,0,0,2,0
76509,0,3,0,0,0,0,0,0,0,2,1,0
19286,259,318,299,331,307,266,170,193,163,430,347,298
170752,49,42,54,114,116,98,8,4,2,47,41,24
66654,4,4,1,6,8,3,0,1,0,1,2,1
16173,85,139,122,210,214,168,11,13,18,136,103,111
100502907,0,0,1,0,0,0,0,0,0,0,0,0
66925,1,0,1,0,1,0,0,2,2,4,0,0
30057,226,369,261,215,221,218,259,300,311,371,282,258
270156,349,418,406,355,347,343,349,398,385,562,436,410
72614,4,10,5,2,2,3,2,0,3,7,10,7
235339,1088,1223,1352,1358,1259,1095,1226,1416,1385,1845,1319,1232
330938,7,6,3,5,9,6,7,10,1,5,5,4
66952,0,0,0,0,0,0,0,0,0,0,1,0
69253,1,1,5,5,5,6,4,1,6,5,6,5
12955,23,26,33,53,45,39,20,21,9,22,30,20
68721,90,130,121,115,105,82,109,140,127,140,138,127
382137,112,146,137,106,90,91,87,111,110,159,130,85
102580,364,430,435,333,318,298,274,316,308,568,434,423
73699,899,973,1162,901,833,732,894,1062,906,1523,1127,1122
235344,304,204,442,382,392,296,402,443,426,529,338,336
244864,33,39,34,2,7,6,77,90,93,52,46,39
235345,0,0,0,0,0,0,0,0,0,0,0,0
723932,0,0,0,0,0,0,0,0,0,0,0,0
723849,0,0,0,0,0,0,0,0,0,0,0,0
56057,0,0,0,0,0,0,0,0,0,0,0,0
18985,1,0,1,2,1,6,0,3,3,0,1,1
270157,1,0,0,0,0,0,0,0,1,0,0,1
69809,0,0,0,0,0,0,0,0,0,0,0,0
244867,0,0,1,0,0,0,0,0,0,0,0,0
408028,0,0,0,0,0,0,0,0,0,0,0,0
74072,0,0,0,0,0,0,0,0,0,0,0,0
14148,127,212,176,127,127,103,110,129,123,219,175,132
629557,7,5,2,5,7,5,5,5,1,5,6,7
19684,3170,3661,3913,2351,2255,1976,2044,2478,2252,4780,3506,3403
244871,453,374,567,311,359,288,540,568,530,703,465,447
100502969,0,0,0,0,0,0,0,0,0,0,0,0
330941,0,1,0,0,0,0,0,0,0,0,0,0
382139,0,0,0,0,0,0,0,0,0,0,0,0
77591,584,729,785,540,507,477,492,557,542,846,678,609
74695,0,0,0,0,0,0,0,0,0,0,0,0
320051,1,2,5,0,0,0,0,0,0,0,2,0
68304,597,663,780,306,304,277,295,363,327,908,713,597
75311,2,5,8,6,6,2,1,1,0,7,0,4
11920,1271,1052,1518,2714,2689,2352,743,866,840,1619,1234,1159
244879,675,595,833,693,688,597,360,420,350,898,698,615
110446,1415,1867,1661,1071,1084,922,830,1020,994,1865,1378,1236
75717,718,837,989,766,737,639,653,804,717,1329,1129,999
270160,159,169,174,395,359,316,28,28,26,178,150,131
72022,0,2,1,0,0,1,0,0,0,2,0,2
66402,0,0,0,0,0,0,0,0,0,0,0,0
100862116,0,0,0,0,0,0,0,0,0,0,0,0
270162,0,0,0,0,0,0,0,0,0,0,0,0
244882,2,0,0,16,12,11,37,27,24,0,0,0
13075,0,0,0,0,0,0,0,0,0,0,0,0
73567,0,0,0,0,0,0,0,0,0,0,0,0
235379,1,1,1,0,0,1,0,1,0,0,0,0
235380,477,406,584,370,334,282,770,924,846,1604,1165,1070
244885,3,10,2,2,1,3,11,20,22,5,5,1
56506,31,47,39,27,35,35,118,164,142,60,41,47
67834,1111,1375,1302,883,916,774,1166,1421,1307,1351,1076,947
94180,32,43,33,0,0,0,48,57,42,11,5,3
100039151,0,0,0,0,0,0,0,0,0,0,0,0
58233,11,20,28,10,12,7,8,8,11,28,12,15
66317,533,747,622,465,449,436,475,561,509,824,623,625
12903,0,0,0,0,0,0,0,0,0,0,0,0
64602,1985,1757,2253,1710,1655,1332,1741,2120,2058,3300,2533,2340
235386,6,8,19,12,17,11,6,2,5,20,17,18
246735,0,3,2,4,2,1,8,11,4,2,3,1
26441,1593,2220,1755,2664,2585,2387,2106,2587,2442,2514,1853,1813
110835,0,0,0,2,2,0,12,4,8,0,0,0
110834,0,0,0,0,0,0,0,0,0,0,0,0
108015,0,0,0,0,0,0,0,0,0,0,0,0
109161,1027,1199,1295,778,838,723,1250,1514,1424,1866,1459,1410
71999,583,673,731,604,536,507,720,824,763,909,708,675
83961,15,8,13,12,24,23,16,32,24,28,28,14
244886,0,2,1,1,0,0,0,0,0,0,2,0
110842,1439,1827,1701,1145,1150,1001,2081,2477,2390,2173,1797,1594
104360,0,0,0,0,0,0,0,1,0,1,0,0
244891,318,329,384,427,423,352,220,286,246,468,364,310
75258,1,0,0,0,0,2,0,2,0,0,1,2
665005,0,0,0,0,0,0,0,0,0,0,0,0
26611,1000,1379,1145,887,852,746,896,1130,983,1498,1197,1057
19200,1485,1864,1770,2438,2343,2201,759,917,864,4734,3567,3391
56434,1171,1532,1407,1566,1503,1356,1685,2113,2011,2268,1797,1697
244895,4283,3273,5502,3094,2976,2504,2359,2955,2676,6580,4748,4488
66867,911,912,1125,995,983,911,632,783,679,1326,953,972
235402,0,0,0,0,0,1,0,0,3,0,0,0
382075,6,2,4,0,0,0,0,0,0,0,0,0
121021,369,383,467,9,9,5,39,33,35,91,76,75
235406,386,374,394,374,383,282,323,400,402,595,477,399
102462,473,702,576,562,509,453,534,681,744,767,614,537
66069,100,123,119,133,129,101,87,99,95,123,125,96
56294,813,885,992,996,897,806,776,915,882,1249,1038,925
100038566,15,11,21,9,12,5,6,8,6,10,8,8
20466,1712,1684,2148,1822,1683,1463,987,1212,1043,2319,1824,1735
72588,4,7,8,8,9,4,12,6,6,12,10,10
76794,16,14,10,17,10,1,8,13,10,18,5,10
73744,1109,1111,1192,1393,1210,1162,991,1183,1063,1781,1373,1172
72774,181,213,214,253,253,228,166,181,152,263,202,161
66199,650,932,854,644,660,525,432,604,548,1125,878,793
67319,0,0,0,0,0,0,0,0,0,0,0,0
541610,3,2,2,0,2,0,2,4,2,3,3,0
74211,1456,1569,1770,1328,1293,1181,933,1152,1128,2053,1621,1435
73772,0,1,0,1,2,2,0,3,0,0,2,1
66812,274,321,287,324,331,314,180,233,207,311,209,251
56807,1018,1157,1217,679,587,558,1113,1329,1251,2410,1921,1871
102614,1,0,5,3,5,0,2,0,2,3,1,7
12858,1375,2171,1644,1786,1713,1479,1772,2121,2085,2523,1940,1847
78323,515,566,600,460,491,387,556,585,556,704,601,536
110119,376,430,452,332,345,322,258,306,246,610,437,440
24044,2148,2408,2628,2791,2585,2452,2380,2933,2650,3884,2951,2673
71742,341,300,343,492,437,409,319,417,321,419,342,347
235415,0,0,0,0,2,0,0,0,0,0,0,0
235416,0,0,1,0,2,2,4,2,1,2,0,4
100861732,0,2,1,0,1,0,0,0,1,0,1,1
12988,2896,3263,3553,3453,3258,2915,3253,3912,3514,4736,3612,3456
13077,0,0,0,0,0,0,0,0,0,0,2,0
13076,0,0,0,0,0,0,0,0,0,0,0,0
353190,544,563,679,430,411,440,401,529,534,879,644,593
102414,1108,1269,1332,1237,1147,964,1300,1533,1494,1920,1436,1340
56380,255,249,321,632,612,521,131,161,172,333,253,208
69459,631,759,709,817,730,620,645,720,679,949,715,708
20361,21,35,30,34,24,34,28,33,34,5,8,3
13070,2,0,1,7,6,1,4,3,1,9,2,3
382077,0,0,0,0,0,0,0,0,0,0,0,0
330951,0,0,0,0,0,0,0,0,0,0,0,0
20897,0,0,0,0,0,0,0,0,0,0,0,0
26968,0,1,1,0,0,2,2,1,0,0,0,0
320563,1,2,0,1,0,0,1,2,7,4,0,4
665268,0,3,1,0,1,0,0,0,0,0,0,0
18854,1485,1533,1808,3500,3451,2970,737,882,871,1938,1552,1382
69106,251,307,326,582,535,486,413,514,443,415,303,275
16949,46,43,47,29,31,12,34,58,49,3,3,1
74286,1,0,0,0,0,0,0,0,0,0,0,0
73529,0,0,0,0,0,0,0,0,0,0,0,0
74879,0,0,0,0,0,0,0,0,0,0,0,0
319477,0,3,0,0,0,1,0,0,1,0,0,0
102657,187,189,209,10,17,21,192,236,209,174,138,117
20320,6683,7638,8076,5156,4845,4219,6117,7622,7298,9849,7766,7216
73673,29,23,43,30,30,31,51,71,52,43,27,32
330953,0,0,0,0,0,0,0,0,2,0,0,0
18007,96,70,108,21,38,17,40,57,46,141,101,101
665330,1,2,2,7,4,2,1,2,1,10,2,6
